iter	Passed	Remaining
398	175611	704645
399	176075	704303
400	176563	704053
401	177002	703607
402	177498	703386
403	177945	702972
404	178418	702658
405	178857	702212
406	179348	701970
407	179841	701733
408	180323	701452
409	180825	701251
410	181312	700986
411	181788	700679
412	182256	700341
413	182767	700166
414	183243	699857
415	183762	699712
416	184232	699376
417	184702	699041
418	185182	698742
419	185682	698520
420	186110	698024
421	186587	697712
422	187068	697417
423	187544	697098
424	188007	696732
425	188477	696392
426	188991	696213
427	189466	695891
428	189970	695671
429	190436	695314
430	191003	695324
431	191469	694962
432	191972	694735
433	192422	694317
434	192906	694021
435	193378	693678
436	193862	693380
437	194355	693112
438	194807	692697
439	195321	692502
440	195818	692247
441	196285	691885
442	196811	691729
443	197295	691421
444	197774	691098
445	198213	690637
446	198684	690285
447	199198	690080
448	199690	689797
449	200208	689606
450	200703	689335
451	201192	689039
452	201658	688667
453	202173	688458
454	202675	688206
455	203160	687893
456	203632	687538
457	204095	687151
458	204635	687022
459	205148	686802
460	205626	686461
461	206148	686267
462	206634	685956
463	207146	685727
464	207623	685382
465	208126	685119
466	208568	684657
467	209091	684462
468	209580	684154
469	210046	683769
470	210549	683502
471	211015	683118
472	211503	682803
473	211997	682507
474	212502	682245
475	213028	682049
476	213509	681708
477	213995	681381
478	214452	680963
479	214945	680660
480	215400	680235
481	215878	679883
482	216353	679518
483	216822	679139
484	217333	678885
485	217784	678446
486	218306	678229
487	218752	677772
488	219245	677463
489	219756	677209
490	220248	676895
491	220742	676585
492	221252	676324
493	221759	676052
494	222276	675810
495	222762	675473
496	223288	675256
497	223748	674841
498	224310	674729
499	224775	674325
500	225289	674070
501	225812	673837
502	226309	673528
503	226807	673222
504	227303	672909
505	227762	672484
506	228232	672092
507	228739	671809
508	229198	671384
509	229694	671068
510	230184	670731
511	230689	670442
512	231123	669943
513	231606	669587
514	232078	669196
515	232531	668753
516	233024	668422
517	233494	668029
518	233999	667731
519	234486	667385
520	234947	666963
521	235434	666612
522	235925	666274
523	236400	665890
524	236925	665648
525	237387	665226
526	237848	664803
527	238345	664478
528	238840	664147
529	239332	663808
530	239787	663367
531	240262	662979
532	240783	662719
533	241342	662562
534	241874	662329
535	242370	661995
536	242906	661772
537	243406	661450
538	243870	661028
539	244337	660614
540	244855	660341
541	245366	660046
542	245873	659736
543	246375	659415
544	246862	659054
545	247394	658813
546	247923	658561
547	248427	658242
548	248907	657859
549	249377	657449
550	249893	657160
551	250401	656850
552	250903	656523
553	251428	656256
554	251922	655906
555	252381	655466
556	252854	655060
557	253348	654709
558	253839	654353
559	254328	653988
560	254846	653697
561	255300	653242
562	255794	652889
563	256322	652622
564	256803	652235
565	257303	651895
566	257834	651633
567	258372	651389
568	258828	650937
569	259297	650517
570	259823	650240
571	260369	650013
572	260874	649681
573	261377	649344
574	261885	649021
575	262345	648575
576	262858	648262
577	263392	648000
578	263928	647740
579	264400	647325
580	264893	646959
581	265372	646561
582	265885	646244
583	266337	645777
584	266816	645377
585	267308	645006
586	267820	644685
587	268328	644353
588	268865	644090
589	269351	643705
590	269860	643373
591	270332	642953
592	270889	642735
593	271380	642358
594	271849	641930
595	272369	641621
596	272899	641336
597	273378	640930
598	273894	640610
599	274406	640281
600	274879	639861
601	275433	639628
602	275941	639287
603	276459	638968
604	276934	638552
605	277437	638197
606	277916	637788
607	278450	637504
608	278978	637207
609	279487	636864
610	279989	636505
611	280515	636202
612	281011	635829
613	281452	635330
614	281978	635025
615	282485	634674
616	283022	634392
617	283516	634013
618	284043	633705
619	284537	633326
620	285068	633027
621	285544	632605
622	286034	632213
623	286588	631964
624	287083	631583
625	287597	631244
626	288090	630858
627	288572	630447
628	289070	630073
629	289601	629769
630	290080	629349
631	290608	629038
632	291098	628642
633	291633	628346
634	292123	627950
635	292612	627552
636	293121	627197
637	293617	626813
638	294136	626478
639	294603	626033
640	295128	625709
641	295610	625294
642	296134	624967
643	296619	624559
644	297151	624248
645	297676	623922
646	298175	623542
647	298657	623125
648	299147	622725
649	299634	622317
650	300154	621979
651	300633	621554
652	301089	621082
653	301588	620699
654	302123	620390
655	302671	620106
656	303184	619751
657	303681	619362
658	304177	618972
659	304674	618581
660	305181	618212
661	305730	617926
662	306216	617513
663	306742	617179
664	307274	616859
665	307785	616495
666	308272	616083
667	308798	615747
668	309302	615369
669	309797	614971
670	310323	614635
671	310867	614333
672	311373	613957
673	311880	613581
674	312422	613273
675	312898	612836
676	313413	612476
677	313949	612155
678	314410	611687
679	314902	611281
680	315345	610779
681	315848	610393
682	316349	610002
683	316859	609630
684	317335	609190
685	317875	608875
686	318392	608513
687	318908	608151
688	319424	607788
689	319926	607396
690	320398	606949
691	320912	606580
692	321406	606174
693	321893	605753
694	322422	605412
