iter	Logloss
0	0.6741935862
1	0.6553440056
2	0.6422709164
3	0.6266330674
4	0.6130985412
5	0.6003986198
6	0.5880272381
7	0.5753804141
8	0.5657828351
9	0.5565073977
10	0.5458278748
11	0.5386992608
12	0.5300494236
13	0.5217342774
14	0.514112611
15	0.5075972065
16	0.501284014
17	0.4954919219
18	0.489370669
19	0.4827640845
20	0.4768199473
21	0.4709423773
22	0.467103261
23	0.4621325309
24	0.4577607724
25	0.4534436761
26	0.4493649913
27	0.4449063863
28	0.4402283303
29	0.4370326283
30	0.4325887499
31	0.429554539
32	0.4263471201
33	0.4233015142
34	0.4203370821
35	0.4168356878
36	0.4139370223
37	0.4111168018
38	0.4087219317
39	0.4060899
40	0.4034513958
41	0.4009663441
42	0.3988541281
43	0.3963210448
44	0.3940728989
45	0.3919339451
46	0.3901902816
47	0.3879025758
48	0.385882973
49	0.3837376888
50	0.3823561209
51	0.3806098196
52	0.37890722
53	0.3772288433
54	0.3752124759
55	0.3736944201
56	0.3724064538
57	0.3708754696
58	0.3691368264
59	0.3676922962
60	0.3663281094
61	0.364839198
62	0.3639756043
63	0.362381201
64	0.3612244146
65	0.3595678053
66	0.3584009417
67	0.3573440421
68	0.3559379451
69	0.3548972153
70	0.3537465739
71	0.3525569517
72	0.351460949
73	0.3500728496
74	0.3489179474
75	0.3477369452
76	0.3469563743
77	0.3460276474
78	0.3449985856
79	0.3441182413
80	0.3430488395
81	0.342105621
82	0.3412263795
83	0.3402314311
84	0.3391872118
85	0.3381418755
86	0.3373817795
87	0.3365155051
88	0.3357325386
89	0.3346640814
90	0.3337273709
91	0.333174028
92	0.3322256354
93	0.3313558018
94	0.3303835122
95	0.3296900577
96	0.3290334945
97	0.3284661393
98	0.3274863222
99	0.327016019
100	0.3264495629
101	0.3257567535
102	0.325100485
103	0.3244769192
104	0.3235932969
105	0.3229824392
106	0.3221779442
107	0.3217091991
108	0.3212830808
109	0.3206207996
110	0.3199893745
111	0.3193011026
112	0.3184183974
113	0.3177610895
114	0.3170216802
115	0.3166805076
116	0.3159200689
117	0.3152963546
118	0.3144648465
119	0.3139293156
120	0.313364684
121	0.3126825608
122	0.3121285453
123	0.3114984045
124	0.310868752
125	0.3105489887
126	0.3098634578
127	0.30954264
128	0.3092550846
129	0.3087215467
130	0.3083941944
131	0.307894739
132	0.3074541327
133	0.306853265
134	0.306255876
135	0.3059492927
136	0.3053096243
137	0.3048603449
138	0.3045365646
139	0.3041399409
140	0.3034406789
141	0.3030681238
142	0.3028538094
143	0.3023053035
144	0.3018767573
145	0.3014620533
146	0.3009668179
147	0.3004885916
148	0.3000000558
149	0.2995634007
150	0.2990968791
151	0.2986427457
152	0.2983327184
153	0.2979235992
154	0.2975397916
155	0.2971035381
156	0.2968889623
157	0.296544558
158	0.2963206898
159	0.2958333169
160	0.2954516201
161	0.2950103708
162	0.294453404
163	0.2941944323
164	0.293678331
165	0.2933884475
166	0.2929786212
167	0.2926711423
168	0.2922779603
169	0.2918277556
170	0.2917534529
171	0.2915247302
172	0.2911608726
173	0.2909157179
174	0.2905900136
175	0.290211296
176	0.29013239
177	0.289743088
178	0.2896258346
179	0.2892263104
180	0.288962367
181	0.2887151284
182	0.2884889871
183	0.2883754678
184	0.2880999722
185	0.2879343893
186	0.287476361
187	0.2872983391
188	0.2870710167
189	0.2865791315
190	0.2862484559
191	0.2858661507
192	0.2855832097
193	0.2851833117
194	0.2847189002
195	0.2845431375
196	0.2843749599
197	0.283992958
198	0.2838189429
199	0.2836291931
200	0.2832372497
201	0.282870868
202	0.2826867578
203	0.2824370915
204	0.2821041519
205	0.2819572077
206	0.281557507
207	0.2813169871
208	0.2810069437
209	0.2808810048
210	0.2804623069
211	0.2801216088
212	0.2799880989
213	0.2796640437
214	0.2795134047
215	0.279281864
216	0.2790909585
217	0.2787723453
218	0.2785025306
219	0.2782491405
220	0.2780166177
221	0.2777579261
222	0.2776468068
223	0.2774529179
224	0.2772766151
225	0.277120187
226	0.276757474
227	0.2764397422
228	0.2763702345
229	0.2761631787
230	0.2759607216
231	0.2756724378
232	0.2755337953
233	0.2753303676
234	0.2751011795
235	0.2750326779
236	0.2747699865
237	0.2745478341
238	0.2742620245
239	0.2740639602
240	0.2737418018
241	0.2735614362
242	0.2732453044
243	0.2731034286
244	0.2727687923
245	0.2726351543
246	0.2724747448
247	0.2722399378
248	0.272081644
249	0.2718696109
250	0.2716952458
251	0.2713612726
252	0.2710799245
253	0.2708526222
254	0.2706619699
255	0.2704303466
256	0.2700622206
257	0.2698603843
258	0.2695274828
259	0.2693181792
260	0.2689452245
261	0.2687862857
262	0.2685826453
263	0.2683715399
264	0.268126177
265	0.2678737432
266	0.267612072
267	0.2673936727
268	0.2673005142
269	0.2670219578
270	0.2668964114
271	0.2667595371
272	0.2665494473
273	0.2662512576
274	0.2660557003
275	0.2658505021
276	0.2656086861
277	0.2653939
278	0.265101286
279	0.2649325552
280	0.2647080465
281	0.2645064486
282	0.2643168057
283	0.2641977287
284	0.264167828
285	0.2638982023
286	0.2635894077
287	0.2634126903
288	0.2631425779
289	0.2628800228
290	0.2626739305
291	0.2624870904
292	0.2622712643
293	0.2621492672
294	0.2619147108
295	0.2616317043
296	0.2614316539
297	0.2611393208
298	0.2610155041
299	0.2608350311
300	0.2606219988
301	0.2603341462
302	0.2601003856
303	0.2598378393
304	0.2595903073
305	0.2592990356
306	0.2590941035
307	0.2587998314
308	0.2586011463
309	0.2582760135
310	0.2580220158
311	0.2577829212
312	0.2576334094
313	0.2574221363
314	0.2572107449
315	0.2570973897
316	0.2568545645
317	0.2565944867
318	0.2563641413
319	0.2561907486
320	0.2559929404
321	0.2557767761
322	0.2555687017
323	0.2552885713
324	0.255018917
325	0.2548082026
326	0.2545183534
327	0.2543626886
328	0.2541787304
329	0.2538763981
330	0.2536497212
331	0.2534315112
332	0.2532071264
333	0.2529641424
334	0.2528154683
335	0.2525218834
336	0.2523592691
337	0.2519851535
338	0.2517881281
339	0.2515564975
340	0.2513568692
341	0.2510638257
342	0.2508773501
343	0.2506921225
344	0.2504651725
345	0.250239602
346	0.2500996787
347	0.2498492241
348	0.2496011884
349	0.2494103269
350	0.2492117175
351	0.2489726776
352	0.2487481043
353	0.2485619975
354	0.2483693694
355	0.248242103
356	0.2480299396
357	0.2478272238
358	0.247727994
359	0.2474840278
360	0.2473310769
361	0.2471408136
362	0.2469903351
363	0.24684772
364	0.2467010851
365	0.2465254586
366	0.2462358649
367	0.2460022596
368	0.2457575608
369	0.2455371574
370	0.2453501991
371	0.2451382946
372	0.2448735148
373	0.24464699
374	0.2445603839
375	0.2444649053
376	0.244311102
377	0.244122158
378	0.2439269472
379	0.2437152805
380	0.2435369959
381	0.2434397777
382	0.2433440041
383	0.2431883908
384	0.24306209
385	0.242890439
386	0.2426964295
387	0.2424731255
388	0.2422575502
389	0.2420194569
390	0.2418223577
391	0.2416515286
392	0.2415447707
393	0.241278008
394	0.2411537339
395	0.2409414317
396	0.2408525442
397	0.2406796036
398	0.2406025746
399	0.2403996001
400	0.2402335697
401	0.2401915166
402	0.2400111733
403	0.2397778529
404	0.2396029971
405	0.2394617856
406	0.2393297586
407	0.2390605213
408	0.2389918209
409	0.238758708
410	0.2386201808
411	0.2384303098
412	0.2382215314
413	0.238013293
414	0.2378006691
415	0.2376360274
416	0.2374922914
417	0.2373336379
418	0.2371522494
419	0.2369918634
420	0.2368112439
421	0.2365933346
422	0.2364833586
423	0.2362784665
424	0.2361128651
425	0.2359406306
426	0.2357385517
427	0.2355729148
428	0.2354530035
429	0.2353371792
430	0.2352129159
431	0.2350217688
432	0.2349415437
433	0.2347910255
434	0.2345872228
435	0.2344507379
436	0.2343806036
437	0.2341353127
438	0.2341257027
439	0.2338857856
440	0.2337247524
441	0.2336092816
442	0.2333537891
443	0.2332355858
444	0.2330246481
445	0.2328229306
446	0.2326817045
447	0.2326713299
448	0.2324069667
449	0.2321873562
450	0.2321129145
451	0.2319775206
452	0.2317746646
453	0.2316255958
454	0.2315095588
455	0.2313245031
456	0.2311585384
457	0.2310176415
458	0.2308060733
459	0.2305984477
460	0.23040528
461	0.2302511357
462	0.2302152385
463	0.2300602622
464	0.2299608659
465	0.2298048011
466	0.2296431715
467	0.2295920935
468	0.2294096679
469	0.2293001655
470	0.2292110538
471	0.2291307976
472	0.2288556454
473	0.2286073019
474	0.228494092
475	0.228348411
476	0.2282629126
477	0.2281418203
478	0.2280028545
479	0.2278533225
480	0.2277401264
481	0.2275857093
482	0.2274626316
483	0.2273312809
484	0.2271569262
485	0.2271007478
486	0.2270101886
487	0.2269134123
488	0.2267556443
489	0.2266852025
490	0.2265639476
491	0.2264119386
492	0.2263267768
493	0.226290219
494	0.2262613834
495	0.2261721397
496	0.2260486191
497	0.2259199144
498	0.2257818832
499	0.2255987134
500	0.2254771486
501	0.2253957901
502	0.2253335768
503	0.225199547
504	0.225038383
505	0.2249269185
506	0.2247725174
507	0.2246884215
508	0.2245538157
509	0.2244278501
510	0.2243398566
511	0.224240538
512	0.2241711277
513	0.2240658604
514	0.2239382312
515	0.2238278357
516	0.223648625
517	0.2235080413
518	0.2234630877
519	0.2233169703
520	0.223159796
521	0.222961916
522	0.2228775504
523	0.2228082073
524	0.2227456439
525	0.2226495515
526	0.2225300338
527	0.2223839768
528	0.2222787363
529	0.2221834999
530	0.2220635335
531	0.221845738
