iter	Logloss
0	0.6595592591
1	0.6271793086
2	0.6010575849
3	0.5761797266
4	0.5504870704
5	0.5274209118
6	0.5078343264
7	0.4880655182
8	0.4711849147
9	0.4552447787
10	0.4403574332
11	0.4277557503
12	0.4143759178
13	0.4020295456
14	0.3916451477
15	0.3822333788
16	0.3719916478
17	0.363479568
18	0.3556748558
19	0.3480717399
20	0.340994884
21	0.3349863338
22	0.329821252
23	0.3236680453
24	0.3174138864
25	0.3122039685
26	0.3078945739
27	0.3031192825
28	0.2986959115
29	0.2938228341
30	0.2893668693
31	0.2859218907
32	0.2830494261
33	0.2806510951
34	0.2769996827
35	0.2745195653
36	0.2725487564
37	0.2698990037
38	0.2680465303
39	0.2652600194
40	0.2629036271
41	0.2612926492
42	0.2602906257
43	0.257844185
44	0.2566280447
45	0.2547497355
46	0.2529940521
47	0.2514833381
48	0.2495065382
49	0.248446706
50	0.2476960247
51	0.2463876412
52	0.2448703194
53	0.2432001337
54	0.241375301
55	0.23968044
56	0.2390006609
57	0.2376810705
58	0.2370903791
59	0.2364974921
60	0.2357470389
61	0.2350302923
62	0.2336405135
63	0.2319188047
64	0.2313649412
65	0.2301658268
66	0.2291482866
67	0.228133565
68	0.2271186837
69	0.2261008504
70	0.2254631692
71	0.2247375598
72	0.2239260661
73	0.2227938125
74	0.2217355332
75	0.221065846
76	0.219882392
77	0.2196333408
78	0.2190309538
79	0.2180211099
80	0.217482297
81	0.2169891317
82	0.2165432244
83	0.2159563786
84	0.2156911311
85	0.2152901607
86	0.2147355918
87	0.2137241311
88	0.2133861849
89	0.2130356827
90	0.2122853072
91	0.2114173949
92	0.2107901157
93	0.2103236654
94	0.2096711394
95	0.2091715053
96	0.2082330996
97	0.2078584336
98	0.2071301337
99	0.2065919255
100	0.2062902411
101	0.2058295775
102	0.2054660494
103	0.2050585646
104	0.2039424233
105	0.2034248579
106	0.202790468
107	0.2021153156
108	0.2015961845
109	0.2010951723
110	0.2006621183
111	0.2002040717
112	0.1997729357
113	0.1995057181
114	0.1990613541
115	0.1984680653
116	0.1981395735
117	0.1978147773
118	0.1977863951
119	0.1971262393
120	0.1969156128
121	0.196181343
122	0.1960338842
123	0.1957417198
124	0.1953927938
125	0.1949725319
126	0.1944749081
127	0.1942592813
128	0.194121383
129	0.1936917487
130	0.1934805396
131	0.1930216509
132	0.1927227423
133	0.192431317
134	0.192189322
135	0.191720989
136	0.1912574894
137	0.191021664
138	0.1905690523
139	0.1901437781
140	0.1898699026
141	0.189339476
142	0.188990235
143	0.1885358975
144	0.1883103204
145	0.1874927721
146	0.1869627507
147	0.1868209506
148	0.1864643171
149	0.1863440975
150	0.1862593343
151	0.1860067949
152	0.1857126709
153	0.1853838697
154	0.1850270698
155	0.1847632048
156	0.1844823293
157	0.1840469298
158	0.1837821933
159	0.1834546636
160	0.1831551391
161	0.1829179888
162	0.1824486086
163	0.1820345062
164	0.181766533
165	0.1817406415
166	0.1814526475
167	0.1811774678
168	0.1807815854
169	0.1804687963
170	0.1802122948
171	0.179849697
172	0.1795597429
173	0.1794320221
174	0.1792825376
175	0.1788529813
176	0.1786411765
177	0.1785768195
178	0.178188452
179	0.1778224828
180	0.1772706061
181	0.1768863597
182	0.1767068597
183	0.176397592
184	0.1762227889
185	0.1758499151
186	0.1755784444
187	0.1751646509
188	0.1750453889
189	0.1748347955
190	0.1745408896
191	0.1742419676
192	0.1738736597
193	0.1736259151
194	0.173455124
195	0.1733282081
196	0.1731476156
197	0.1729417324
198	0.1726400092
199	0.1723420093
200	0.1721406961
201	0.171623046
202	0.1714785785
203	0.1711146392
204	0.1708864677
205	0.1706043604
206	0.1704409975
207	0.17023707
208	0.1700179065
209	0.1695505754
210	0.1693948897
211	0.1691401147
212	0.1689450537
213	0.1688159476
214	0.1685889095
215	0.1681947067
216	0.1678452108
217	0.1674474892
218	0.1672404197
219	0.1670695513
220	0.1668349517
221	0.1663580871
222	0.1663278139
223	0.1660140081
224	0.1657466402
225	0.1656828792
226	0.1655070458
227	0.1652860957
228	0.1647379641
229	0.1647111057
230	0.1645219751
231	0.1643235175
232	0.1641236245
233	0.1639683891
234	0.1638502266
235	0.1637431109
236	0.1636017557
237	0.1635143618
238	0.1632116475
239	0.163039595
240	0.1624305711
241	0.1623076506
242	0.1620478707
243	0.1617248575
244	0.1614738987
245	0.1612854486
246	0.1609798974
247	0.1607419262
248	0.1605712045
249	0.1603697786
250	0.1599393336
251	0.1597671985
252	0.1594718191
253	0.1591933876
254	0.159011433
255	0.158865846
256	0.1586673187
257	0.1584425171
258	0.1583743331
259	0.158136505
260	0.1578711223
261	0.1577349735
262	0.157468382
263	0.1572436458
264	0.156963912
265	0.156816581
266	0.1565172691
267	0.1563739283
268	0.1562086204
269	0.1559359656
270	0.1557463793
271	0.1554781375
272	0.1554166923
273	0.1552621172
274	0.1551196572
275	0.1549627117
276	0.1548342206
277	0.1547335529
278	0.1543486053
279	0.1542367577
280	0.1541171229
281	0.1539189865
282	0.1538502708
283	0.1535842323
284	0.1534831821
285	0.1533793911
286	0.1531539375
287	0.1527317752
288	0.1523721588
289	0.1522788528
290	0.1518983323
291	0.1517821073
292	0.1515237218
293	0.1512477567
294	0.1510154035
295	0.1506098229
296	0.1504031443
297	0.1501324405
298	0.1499490841
299	0.1498057947
300	0.1495479951
301	0.1493128548
302	0.1491624659
303	0.14897262
304	0.1487369017
305	0.1485246173
306	0.1481245526
307	0.1479167154
308	0.1476912564
309	0.1475686891
310	0.1473769344
311	0.1472124892
312	0.1470246025
313	0.1467843697
314	0.146532506
315	0.1463614078
316	0.1461216701
317	0.1459338533
318	0.1456756126
319	0.1454019641
320	0.1452756619
321	0.1451660486
322	0.1448876144
323	0.1447998714
324	0.1444971082
325	0.144324185
326	0.1441494535
327	0.1437670929
328	0.1437216699
329	0.143296077
330	0.1430550943
331	0.1429044068
332	0.1425676334
333	0.1423636973
334	0.142264305
335	0.1421135504
336	0.1418597998
337	0.1417630491
338	0.1415757373
339	0.1413692882
340	0.1412919248
341	0.1409691245
342	0.1406708789
343	0.140582254
344	0.1405069544
345	0.1402854905
346	0.1400620987
347	0.1397382928
348	0.139594583
349	0.1392113159
350	0.1389440835
351	0.1386123264
352	0.138358448
353	0.1382520052
354	0.1381182144
355	0.1380481273
356	0.1378800964
357	0.1378075383
358	0.1376721543
359	0.1375861013
360	0.1373524091
361	0.1369800551
362	0.1367842541
363	0.1366527031
364	0.1365967058
