iter	Passed	Remaining
399	121526	7291
400	121828	6987
401	122157	6685
402	122506	6383
403	122849	6081
404	123202	5779
405	123486	5474
406	123752	5169
407	124108	4867
408	124446	4564
409	124756	4259
410	125065	3955
411	125385	3652
412	125701	3347
413	126071	3045
414	126405	2741
415	126734	2437
416	127044	2132
417	127364	1828
418	127700	1523
419	128077	1219
420	128403	914
421	128737	610
422	129046	305
423	129404	0
