iter	Logloss
159	0.183127056
160	0.1829759372
161	0.1828824574
162	0.1826375117
163	0.1822258582
164	0.1818862203
165	0.1815062078
166	0.1813552891
167	0.1807372836
168	0.1800602072
169	0.1794759361
170	0.1789744318
171	0.1786696996
172	0.1781786835
173	0.1780080941
174	0.1778160417
175	0.1776491238
176	0.1775409233
177	0.1773887123
178	0.177135937
179	0.1770437229
180	0.1766862561
181	0.1764765618
182	0.1762776491
183	0.1761897761
184	0.1759889212
185	0.1757098107
186	0.1755743516
187	0.1749639608
188	0.174810696
189	0.1746583515
190	0.1743211628
191	0.1740176215
192	0.1737336733
193	0.1734999721
194	0.1733232946
195	0.1731291969
196	0.1729965467
197	0.1727592252
198	0.1726286674
199	0.1725540579
200	0.1723369621
201	0.1720349655
202	0.1718136762
203	0.1714850337
204	0.1713087468
205	0.1710993171
206	0.1709078885
207	0.1705912652
208	0.1700547612
209	0.1698691574
210	0.1693322903
211	0.1689185995
212	0.1685194758
213	0.1683145159
214	0.1680513421
215	0.1679212941
216	0.1677015065
217	0.1674308394
218	0.1670597394
219	0.1668891679
220	0.1666095153
221	0.1664441824
222	0.1663233075
223	0.1660517912
224	0.1655307115
225	0.1653643756
226	0.1652076484
227	0.1648783511
228	0.1647356158
229	0.164448972
230	0.1642689816
231	0.1637763296
232	0.1635848007
233	0.1631331847
234	0.162792799
235	0.1625283993
236	0.1622412194
237	0.1619989876
238	0.1618731644
239	0.161798738
240	0.1616037006
241	0.1614199021
242	0.1613109279
243	0.1611493859
244	0.1608364245
245	0.1607056658
246	0.160483408
247	0.1601656987
248	0.159936781
249	0.1596566427
250	0.1593947238
251	0.1591098436
252	0.1590615434
253	0.1588935433
254	0.1587765505
255	0.1583341302
256	0.1580899227
257	0.1578076832
258	0.1574552458
259	0.1572679176
260	0.1572536
261	0.1571399753
262	0.1570214375
263	0.1568137437
264	0.1563874068
265	0.156181335
266	0.1558903622
267	0.1555145397
268	0.1554224638
269	0.1553081288
270	0.1550927036
271	0.1549036046
272	0.1547771649
273	0.1544669626
274	0.1542941596
275	0.1540926441
276	0.1538880074
277	0.1538061891
278	0.1534447711
279	0.1532749285
280	0.1530794486
281	0.1528950472
282	0.1526458652
283	0.1524673144
284	0.1522520518
285	0.1520488857
286	0.1516088499
287	0.1514106854
288	0.1509503625
289	0.1506781632
290	0.1504801973
291	0.1503070444
292	0.1499062564
293	0.1496161399
294	0.149515589
295	0.149065545
296	0.1488765667
297	0.1487129783
298	0.1485951051
299	0.1483695226
300	0.1482946436
301	0.1482108092
302	0.1478178968
303	0.1476491972
304	0.1474583888
305	0.1473156703
306	0.147156362
307	0.1469962064
308	0.14686739
309	0.1465670384
310	0.1463537682
311	0.1462222916
312	0.1459540174
313	0.1456989411
314	0.1455259731
315	0.1452760902
316	0.1451910587
317	0.1451039358
318	0.1449021019
319	0.144726394
320	0.1445446482
321	0.1444312725
322	0.1442561144
323	0.1441513898
324	0.14395229
325	0.1438359386
326	0.1437392477
327	0.1436227742
328	0.1433223658
329	0.1431081928
330	0.1429898612
331	0.14283715
332	0.1426110602
333	0.142332292
334	0.142149884
335	0.1418977053
336	0.1417003617
337	0.1414708633
338	0.1412512338
339	0.1411626634
340	0.1410338538
341	0.140848799
342	0.1406363477
343	0.140376052
344	0.1402390339
345	0.1399924704
346	0.1398869832
347	0.1397651412
348	0.1396145177
349	0.1393521203
350	0.1390541479
351	0.138994825
352	0.1389267578
353	0.138712377
354	0.1385660918
355	0.1384709292
356	0.1383590604
357	0.1381074882
358	0.1379137866
359	0.1377265255
360	0.1374759647
361	0.1371746777
362	0.1369047689
363	0.1367978093
364	0.1366927324
365	0.1365965443
366	0.1364191683
367	0.1362851845
368	0.1360269549
369	0.135868848
370	0.1357553095
371	0.1355021597
372	0.1353088001
373	0.1350007268
374	0.1348814757
375	0.1348074654
376	0.1346619802
377	0.1345341292
378	0.1343906723
379	0.1342630591
380	0.1341313849
381	0.1338460652
382	0.1336261517
383	0.1334342118
384	0.1333177384
385	0.133106817
386	0.1329565332
387	0.1326890235
388	0.132587968
389	0.1323479838
390	0.1323086925
391	0.1321166793
392	0.1319633968
393	0.1318625703
394	0.1317055076
395	0.1314336702
396	0.1313619234
397	0.1312888258
398	0.1312092868
399	0.1311697184
400	0.1309917453
401	0.1308906925
402	0.1307928911
403	0.1306152762
404	0.1304094754
405	0.1302391833
406	0.1299212757
407	0.1297586559
408	0.129500754
409	0.1293207317
410	0.1291741075
411	0.1290724504
412	0.1288448996
413	0.1285834331
414	0.1284450845
415	0.1283140831
416	0.1281050519
417	0.1280397762
418	0.1279441104
419	0.1278443121
420	0.1276738687
421	0.1275496756
422	0.1274017132
423	0.1271066629
