iter	Passed	Remaining
0	520	1041175
1	945	944736
2	1359	904740
3	1773	885045
4	2198	877079
5	2626	872962
6	3041	866020
7	3485	867893
8	3936	870800
9	4345	864671
10	4783	864993
11	5231	866760
12	5636	861537
