iter	Passed	Remaining
196	84344	129727
197	84807	129352
198	85324	129057
199	85786	128679
200	86235	128280
201	86699	127903
202	87103	127437
203	87557	127043
204	88028	126674
205	88504	126311
206	88999	125975
207	89436	125555
208	89890	125158
209	90395	124831
210	90883	124480
211	91309	124042
212	91766	123648
213	92275	123321
214	92744	122940
215	93232	122583
216	93663	122151
217	94198	121852
218	94710	121523
219	95098	121034
220	95566	120646
221	96029	120253
222	96533	119909
223	96983	119497
224	97444	119098
225	97929	118728
226	98378	118314
227	98828	117900
228	99268	117475
229	99740	117086
230	100145	116620
231	100607	116218
232	101052	115798
233	101559	115447
234	102010	115033
235	102455	114610
236	102936	114228
237	103402	113829
238	103880	113442
239	104317	113010
240	104851	112682
241	105278	112239
242	105787	111882
243	106265	111491
244	106764	111122
245	107259	110747
246	107774	110392
247	108228	109973
248	108629	109501
249	109055	109055
250	109591	108717
251	110077	108330
252	110517	107896
253	111043	107546
254	111469	107097
255	111910	106664
256	112366	106245
257	112857	105858
258	113341	105464
259	113846	105088
260	114371	104730
261	114856	104334
262	115307	103908
263	115754	103477
264	116236	103077
265	116716	102675
266	117234	102305
267	117757	101939
268	118230	101528
269	118663	101083
270	119142	100677
271	119625	100274
272	120109	99871
273	120562	99441
274	121039	99032
275	121546	98646
276	122027	98238
277	122486	97813
278	122979	97413
279	123416	96970
280	123930	96586
281	124422	96185
282	124852	95735
283	125333	95323
284	125769	94878
285	126216	94442
286	126686	94021
287	127176	93616
288	127673	93214
289	128182	92821
290	128652	92399
291	129075	91944
292	129544	91521
293	129984	91077
294	130475	90669
295	130895	90211
296	131319	89756
297	131779	89326
298	132277	88922
299	132736	88490
300	133153	88031
301	133653	87626
302	134128	87205
303	134606	86785
304	135084	86365
305	135576	85954
306	136036	85521
307	136499	85090
308	136953	84653
309	137435	84234
310	137906	83808
311	138374	83379
312	138837	82947
313	139270	82497
314	139702	82047
315	140162	81613
316	140617	81176
317	141087	80747
318	141514	80295
319	141935	79838
320	142426	79421
321	142874	78980
322	143351	78555
323	143820	78124
324	144286	77692
325	144732	77249
326	145178	76806
327	145601	76352
328	146004	75887
329	146474	75456
330	146933	75020
331	147413	74594
332	147877	74160
333	148345	73728
334	148791	73285
335	149289	72867
336	149792	72451
337	150275	72025
338	150766	71603
339	151314	71206
340	151825	70792
341	152283	70353
342	152756	69920
343	153220	69483
344	153725	69065
345	154162	68615
346	154677	68200
347	155138	67761
348	155588	67317
349	156068	66886
350	156548	66454
351	157063	66037
352	157516	65594
353	158019	65171
354	158517	64746
355	158997	64313
356	159467	63876
357	159905	63426
358	160392	62995
359	160881	62565
360	161386	62140
361	161862	61704
362	162348	61271
363	162817	60832
364	163243	60377
365	163735	59946
366	164236	59518
367	164693	59074
368	165162	58635
369	165664	58206
370	166147	57771
371	166587	57320
372	167072	56885
373	167570	56454
374	168033	56011
375	168508	55571
376	169038	55150
377	169526	54714
378	169986	54270
379	170473	53833
380	170900	53378
381	171416	52950
382	171846	52496
383	172389	52075
384	172828	51624
385	173313	51185
386	173837	50758
387	174323	50320
388	174788	49875
389	175230	49423
390	175658	48968
391	176154	48532
392	176624	48088
393	177091	47643
394	177584	47205
395	178013	46751
396	178481	46306
397	178937	45858
398	179384	45408
399	179929	44982
400	180394	44536
401	180858	44089
402	181357	43651
403	181805	43201
404	182276	42756
405	182761	42314
406	183268	41877
407	183744	41432
408	184239	40992
409	184680	40539
410	185136	40090
411	185660	39655
412	186171	39217
413	186672	38777
414	187135	38329
415	187562	37873
416	188028	37425
417	188482	36975
418	188988	36534
419	189444	36084
420	189907	35635
421	190373	35187
422	190836	34738
423	191324	34293
424	191806	33848
425	192260	33397
426	192809	32962
427	193232	32506
428	193676	32053
429	194103	31598
430	194561	31147
431	195034	30699
432	195476	30246
433	195946	29798
434	196357	29340
435	196856	28896
436	197321	28446
437	197834	28003
438	198304	27554
439	198799	27109
440	199275	26660
441	199691	26203
442	200197	25759
443	200654	25307
444	201199	24867
445	201657	24415
446	202137	23967
447	202672	23524
448	203147	23074
449	203614	22623
450	204060	22170
451	204536	21720
452	205009	21270
453	205467	20818
454	205944	20368
455	206460	19921
456	206957	19472
457	207438	19022
458	207931	18573
459	208404	18122
460	208866	17669
461	209401	17223
462	209834	16768
463	210295	16316
464	210801	15866
465	211300	15416
466	211770	14964
467	212269	14514
468	212773	14063
469	213236	13610
470	213734	13159
471	214193	12706
472	214679	12254
473	215122	11799
474	215587	11346
475	216092	10895
476	216596	10443
477	217082	9991
478	217555	9537
479	218051	9085
480	218531	8632
481	218963	8177
482	219434	7723
483	219905	7269
484	220359	6815
485	220827	6361
486	221342	5908
487	221820	5454
488	222360	5001
489	222843	4547
490	223293	4092
491	223752	3638
492	224202	3183
493	224714	2729
494	225214	2274
495	225690	1820
496	226185	1365
497	226679	910
498	227150	455
499	227618	0
