iter	Logloss
0	0.6200589002
1	0.5568272046
2	0.5001601577
3	0.4498459089
4	0.4030506476
5	0.3642819766
6	0.3285826378
7	0.3046860469
8	0.2759153894
9	0.2431267053
10	0.2251416247
11	0.2056313971112	0.1884532581113	0.1704697244114	0.1568335956115	0.1470441931116	0.1361355333117	0.1251788479118	0.1159858367119	0.107917816
20	0.1004319477
