iter	Logloss
0	0.6200589002
1	0.5568272046
2	0.5001601577
3	0.4498459089
4	0.4030506476
5	0.3643760497
6	0.3286668863
7	0.3047633953
8	0.275983954899	0.2431846781110	0.225194523111	0.2056770031212	0.1884941713	13	0.1705055214	14	0.1568555115	15	0.1470628016	16	0.1361523917	17	0.1251937518	18	0.1159992919	19	0.1079300420	20	0.100442521	21	0.0944360822	022	0.089022423	0.23	0.083438824	0.24	0.078736425	0.25	0.074836426	0.26	0.071188427	0.27	0.067881828	0.28	0.065012229	0.29	0.060271730	030	0.0577599631	31	0.05541754832	32	0.05105589033	33	0.04933577434	34	0.04616117035	35	0.04489953336	36	0.04380384637	37	0.04279673438	38	0.04025561739	39	0.03781840640	40	0.03578982241	41	0.03523373042	42	0.03357748843	43	0.03197436144	44	0.03144852745	45	0.03029673746	46	0.02912306447	47	0.02803239948	48	0.02707916349	49	0.02603861350	50	0.02530159551	51	0.0245790452	52	0.02378595153	53	0.02311546754	54	0.02227153655	55	0.02172251056	56	0.02167409457	57	0.02107676258	58	0.0206492535959	0.02062621936060	0.02009404761	61	0.01994884662	62	0.01950447563	63	0.01907688464	64	0.01892034265	65	0.01875456666	66	0.01844066867	67	0.01808940868	68	0.01777660269	69	0.01742666070	70	0.01731029471	71	0.01704515872	72	0.01692664273	73	0.01666579574	74	0.01639665375	75	0.01616658776	76	0.01604709777	77	0.01584933778	78	0.015611879	0.79	0.015476980	0.80	0.01544781	0.081	0.01539682	0.82	0.01517183	0.083	0.01497784	0.084	0.01480385	0.085	0.01461686	0.086	0.01446887	0.087	0.01430388	0.088	0.01416089	0.089	0.01412490	0.090	0.01402691	0.091	0.01400592	0.092	0.0138693	0.0193	0.0137494	0.0194	0.0137195	0.0195	0.0136396	0.0196	0.0134997	0.0197	0.0133598	0.098	0.01323099	0.099	0.013191100	0.100	0.013074101	0.101	0.013066102	0.102	0.01289103	0.0103	0.01284104	0.104	0.012833105	0.105	0.012759106	0.106	0.012713107	0.107	0.012636108	0.108	0.012617109	0.109	0.012544110	0.110	0.012399111	0.111	0.012365112	0.112	0.012332113	0.113	0.012239114	0.114	0.012142115	0.115	0.012073116	0116	0.0120201117	0117	0.0119776118	0118	0.0118750119119	0.011780458120120	0.011718002121121	0.01162603
122	0.011554268091123	0.011482236561124	0.011424222512125	0.011352722812126	0.011281172812127	0.011196219512128	0.011080494912129	0.011053285113130	0.011037528413131	0.011021325013132	0.010964117013133	0.010854839313134	0.010803668413135	0.010727081313136	0.010672551313137	0.010654401313138	0.010619981313139	0.01056276141140	0.010463168141141	0.010374505141142	0.010350547141143	0.010307129114144	0.010272771414145	0.010266051414146	0.01019840141147	0.010094514814148	0.010088614914149	0.010028615015150	0.0099938151151151	0.009872152152	152	0.0098153	153	0153	0.009154	154	0154	0.009155	155	0.155	0.00156	156	0.156	0.00157	157	0.0157	0.0158158	0.012158	0.159159	0.0124159	0160160	0.01245160	161161	0.012437161162162	0.012334816163163	0.012261881164164	0.01215321165	165	0.01206615166	166	0.01193436167	167	0.01188306168	168	0.01185436169	169	0.0118167170	0170	0.0117796171	0171	0.0117234172	0172	0.0116837173	0173	0.0116637174	0174	0.0116310175	0175	0.01159176	0.176	0.01156177	0.0177	0.0115178	0.01178	0.01179	0.0126179	0.0180	0.0126180	0.01181	0.0125181	0.0182	0.01255182	0.0183	0.01253183	0.0184	0.01251184	0.185	0.012467185	0.186	0.012441186	0.187	0.012374187	0.188	0.012330188	0.189	0.012287189	0.190	0.012246190	0.191	0.012189191	0.192	0.01218192	0.0193	0.01213193	0.0194	0.01208194	0.0195	0.01203195	0.0196	0.01192196	0.0197	0.01188197	0.0198	0.01176198	0.0199	0.01170199	0.0200	0.01168200	0.0201	0.01163201	0.0202	0.01159202	0.0203	0.01155203	0.0204	0.01149204	0.0205	0.01147205	0.0206	0.0114206	0.01207	0.0114207	0.01208	0.0113208	0.01209	0.0113209	0.01210	0.011210	0.010211	0.011211	0.010212	0.011212	0.010213	0.011213	0.009214	0.0110214	0.0215	0.010966215	0.216	0.0108648216	0217	0.01082069217	218	0.010766911218219	0.010727051621220	0.010697317582221	0.01063651584
